"","Team","Season","Player1","Player2","Arch1","Arch2","Lebron1","Lebron2","WinsAdded1","WinsAdded2","MPG1","MPG2","PM0","PM1","PM2","PM3","ActM0","ActM1","ActM2","ActM3","Stack/Stagger","SuggM0","suggM1","SuggM2","SuggM3","SuggProp","ActualProp","DiffProp","Stack","GamesPlayed","ActM0_PerGame","ActM1_PerGame","ActM2_PerGame","ActM3_PerGame","ActSum","max_m0","ActM0_Prop","NewArch1","NewArch2","Double_Arch","NewDouble_Arch","NewSugg0","NewSugg1","NewSugg2","NewSugg3","StackSugg0","StackSugg1","StackSugg2","StackSugg3","StaggerSugg0","StaggerSugg1","StaggerSugg2","StaggerSugg3","suggM0_Prop","FinalStack","FinalCompStack","RealGameScore","SuggGameScore","GameImprovement","StackGameScore","StackImprovement","StaggerGameScore","StaggerImprovement","Diff_M0_PerGame","Diff_M1_PerGame","Diff_M2_PerGame","Diff_M3_PerGame","NDA_factor"
"33","SAS",2021,"Dejounte Murray","Jakob Poeltl","Slasher","Roll + Cut Big",2.21,2.14,6.4,5.4,31.6452217364147,26.4134915677701,-12.84,-3.33,1.29,4.3,636,804,455,1307,-6.5,0,21.3,16.1,10.6,0.364191729323308,0.509353078721746,-0.145161349398438,FALSE,66.7083333333333,9.53404122423485,12.052467207995,6.82073703935041,19.5927545284197,48,16.35,0.583121787414976,"On Ball","Off_Ball_Big","Roll + Cut Big Slasher","Off_Ball_Big On Ball",5.44,16.15,10.91,15.5,16.35,5.24,0,26.41,0,21.59,16.35,10.06,0.332721712538226,FALSE,FALSE,-1.44800437226733,-0.0954166666666668,1.35258770560067,-2.37125416666667,-0.923249794399334,-0.157191666666667,1.29081270560067,-4.09404122423485,4.09753279200499,4.08926296064959,-4.09275452841974,"Off_Ball_Big On Ball"
"34","SAS",2011,"Manu Ginobili","Tim Duncan","Primary Ball Handler","Post Scorer",5.71,4.25,12.8,9.4,30.3157894736842,28.2214344150532,-10.7,13.6,8.56,10.33,727,784,624,1532,-22.53,0,19.6,17.7,10.7,0.279562841530055,0.52108843537415,-0.241525593844095,FALSE,76.3958333333333,9.51622579765476,10.2623397872921,8.16798472866103,20.0534496863921,48,17.68,0.53824806547821,"On Ball","On_Ball_Big","Post Scorer Primary Ball Handler","On Ball On_Ball_Big",2.25,17.53,15.43,12.79,17.68,2.1,0,28.22,0,19.78,17.68,10.54,0.127262443438914,FALSE,FALSE,6.55863103354241,11.0125625,4.45393146645759,2.7270125,-3.83161853354241,11.0255625,4.46693146645759,-7.26622579765476,7.26766021270794,7.26201527133897,-7.26344968639215,"On Ball On_Ball_Big"
"35","PHI",2015,"Robert Covington","Nerlens Noel","Movement Shooter","Post Scorer",1.14,-0.77,4.6,2.3,30.6649681528662,27.515923566879,-12.35,-0.83,-16.24,-4.8,624,716,510,1290,-0.0800000000000018,0,17.2,20.1,10.7,0.538339502908514,0.512718600953895,0.0256209019546189,FALSE,65.4166666666667,9.53885350318471,10.9452229299363,7.79617834394904,19.7197452229299,48,17.34,0.550106891763824,"Off Ball","On_Ball_Big","Movement Shooter Post Scorer","Off Ball On_Ball_Big",10.18,10.3,7.16,20.36,17.34,3.14,0,27.52,0,20.48,17.34,10.18,0.587081891580161,TRUE,TRUE,-7.2532101910828,-8.16791666666667,-0.914706475583865,-7.26773333333333,-0.0145231422505319,-7.23883333333333,0.0143768577494692,0.641146496815287,-0.645222929936304,-0.636178343949044,0.640254777070066,"Off Ball On_Ball_Big"
"36","SAS",2020,"DeMar DeRozan","Derrick White","Shot Creator","Primary Ball Handler",0.87,1.96,4.9,4.7,33.6239850093692,24.4347282948157,-1.52,-2.85,3.34,-0.64,367,1205,592,1038,-2.65,0,23.3,13.9,10.8,0.447047096934961,0.366137566137566,0.0809095307973952,FALSE,66.7083333333333,5.50156152404747,18.0637101811368,8.87445346658339,15.5602748282324,48,14.38,0.38258425062917,"On Ball","On Ball","Primary Ball Handler Shot Creator","On Ball On Ball",7.88,15.69,6.5,17.94,14.38,9.19,0,24.44,0,23.57,14.38,10.06,0.54798331015299,TRUE,TRUE,-0.836705184259838,-0.560229166666667,0.276476017593171,-1.32688958333333,-0.490184399073496,-0.53299375,0.303711434259837,2.37843847595253,-2.37371018113679,-2.37445346658339,2.37972517176765,"On Ball On Ball"
"37","IND",2019,"Myles Turner","Thaddeus Young","Stretch Big","Post Scorer",2.15,1.23,6.3,5.9,28.5948833286477,30.5920719707619,4.44,2.72,7.15,2.78,749,541,689,1578,-2.65,0,17.3,19.4,11.3,0.535667963683528,0.561965811965812,-0.0262978482822841,FALSE,74.1041666666667,10.1073938712398,7.30053415799831,9.29772280011245,21.2943491706494,48,17.41,0.580551055211936,"Off_Ball_Big","On_Ball_Big","Post Scorer Stretch Big","Off_Ball_Big On_Ball_Big",9.46,7.95,9.95,20.65,17.41,0,2,28.6,0,17.41,19.41,11.19,0.543365881677197,TRUE,FALSE,3.96690188360978,4.52458333333333,0.55768144972355,3.56475833333333,-0.402143550276449,4.52593541666667,0.559033533056883,-0.647393871239807,0.649465842001687,0.652277199887546,-0.644349170649424,"Off_Ball_Big On_Ball_Big"
"38","UTA",2013,"Paul Millsap","Gordon Hayward","Post Scorer","Athletic Finisher",2.05,1.46,7,5.4,30.1818181818182,28.9018181818182,-5.05,-2.54,3.26,1.02,339,974,886,1101,-4.75,0,18.8,17.6,11.6,0.423957580139793,0.371833839918946,0.0521237402208465,FALSE,68.75,4.93090909090909,14.1672727272727,12.8872727272727,16.0145454545455,48,17.82,0.27670645852464,"On_Ball_Big","Off Ball","Athletic Finisher Post Scorer","Off Ball On_Ball_Big",6.51,12.59,11.31,17.59,17.82,1.28,0,28.9,0,19.1,17.82,11.08,0.365319865319865,FALSE,TRUE,-0.052887878787879,0.447,0.499887878787879,-1.32842083333333,-1.27553295454545,0.435016666666667,0.487904545454546,1.57909090909091,-1.57727272727273,-1.57727272727273,1.57545454545454,"Off Ball On_Ball_Big"
"39","CHI",2020,"Zach LaVine","Kris Dunn","Primary Ball Handler","Secondary Ball Handler",0.58,1.36,4,3.1,34.2606577344702,24.7113276492083,-3.64,-4.9,1.01,-1.28,378,817,327,941,-1.03,0,23.1,13.2,11.7,0.476834460305535,0.451318944844125,0.02551551546141,FALSE,51.3125,7.36662606577345,15.9220462850183,6.3727161997564,18.3386114494519,48,13.74,0.536144546271721,"On Ball","On Ball","Primary Ball Handler Secondary Ball Handler","On Ball On Ball",8.07,15.22,5.67,19.04,13.74,9.55,0,24.71,0,23.29,13.74,10.97,0.587336244541485,TRUE,TRUE,-2.53894843686561,-2.392375,0.146573436865611,-2.67577916666667,-0.136830729801056,-2.38094166666667,0.158006770198944,0.703373934226553,-0.70204628501827,-0.702716199756395,0.70138855054811,"On Ball On Ball"
"40","WAS",2013,"John Wall","Nene","Shot Creator","Post Scorer",1.92,1.41,4.6,4.2,32,28.8780487804878,-1.11,3.12,5.93,0.99,381,403,275,909,-9.17,0,20.8,15.3,11.9,0.400828347906121,0.572778827977316,-0.171950480071195,FALSE,41,9.29268292682927,9.82926829268293,6.70731707317073,22.1707317073171,48,16,0.580792682926829,"On Ball","On_Ball_Big","Post Scorer Shot Creator","On Ball On_Ball_Big",4.54,14.58,11.46,17.42,16,3.12,0,28.88,0,19.12,16,12.88,0.28375,FALSE,FALSE,1.70991361788618,3.487625,1.77771138211382,0.42845,-1.28146361788618,3.48511666666667,1.77520304878049,-4.75268292682927,4.75073170731707,4.75268292682927,-4.75073170731707,"On Ball On_Ball_Big"
"41","MIA",2017,"Hassan Whiteside","James Johnson","Post Scorer","Shot Creator",2.59,1.53,8.2,5.4,32.3544303797468,27.0794016110472,-14.71,3.4,3.57,3.92,215,1300,918,1043,-17.76,0,20.6,15.4,12,0.313370165745856,0.319840539711745,-0.00647037396588851,FALSE,72.4166666666667,2.96892980437284,17.95166858458,12.6766398158803,14.4027617951669,48,15.65,0.189707974720309,"On_Ball_Big","On Ball","Post Scorer Shot Creator","On Ball On_Ball_Big",2.75,18.17,12.9,14.18,15.65,5.27,0,27.08,0,20.92,15.65,11.43,0.175718849840256,FALSE,FALSE,2.48077387802071,3.58454166666667,1.10376778864595,-2.21124791666667,-4.69202179468738,3.57925208333333,1.09847820531262,-0.218929804372842,0.218331415420025,0.223360184119679,-0.222761795166857,"On Ball On_Ball_Big"
"42","DAL",2015,"Dirk Nowitzki","Tyson Chandler","Versatile Big","Roll + Cut Big",2.08,1.8,6.8,6.4,29.2860411899314,30.0961098398169,-0.71,6.6,6.11,1.35,498,806,865,1327,-12.07,0,17.5,18.4,12.1,0.346563846677251,0.442628418945964,-0.096064572268713,FALSE,72.8333333333333,6.83752860411899,11.0663615560641,11.8764302059497,18.2196796338673,48,17.9,0.381984838218938,"On_Ball_Big","Off_Ball_Big","Roll + Cut Big Versatile Big","Off_Ball_Big On_Ball_Big",3.9,14,14.81,15.28,17.9,0,0.81,29.28,0,17.9,18.71,11.38,0.217877094972067,FALSE,FALSE,3.44468535469108,5.08872916666667,1.64404381197559,0.661835416666667,-2.78284993802441,5.16293958333333,1.71825422864226,-2.93752860411899,2.93363844393593,2.93356979405034,-2.93967963386728,"Off_Ball_Big On_Ball_Big"
"43","BRK",2014,"Deron Williams","Paul Pierce","Shot Creator","Shot Creator",2.32,1.85,6.4,5.9,31.8428290766208,27.3477406679764,-10.57,7.21,-1.7,3.95,622,692,406,1334,-12.13,0,20,15.8,12.2,0.342481288273985,0.548519736842105,-0.20603844856812,FALSE,63.625,9.77603143418468,10.8762278978389,6.3811394891945,20.9666011787819,48,16.16,0.6049524402342,"On Ball","On Ball","Shot Creator Shot Creator","On Ball On Ball",3.91,16.74,12.25,15.1,16.16,4.49,0,27.35,0,20.65,16.16,11.19,0.241955445544554,FALSE,FALSE,0.980314341846759,3.44854166666667,2.46822732481991,-0.633454166666667,-1.61376850851343,3.4503125,2.46999815815324,-5.86603143418468,5.8637721021611,5.8688605108055,-5.86660117878193,"On Ball On Ball"
"44","MEM",2022,"Jaren Jackson Jr","Ja Morant","Stretch Big","Slasher",3.1,3.45,7.5,7.1,27.3163636363636,32.9541818181818,-5.82,-0.58,2.8,6.2,352,510,833,1055,-1.84,0,14.9,20.7,12.4,0.51622641509434,0.439949958298582,0.0762764567957575,FALSE,57.2916666666667,6.144,8.90181818181818,14.5396363636364,18.4145454545455,48,15.05,0.408239202657807,"Off_Ball_Big","On Ball","Slasher Stretch Big","Off_Ball_Big On Ball",8.25,6.8,12.43,20.52,15.05,0,5.63,27.32,0,15.05,20.68,12.27,0.548172757475083,TRUE,TRUE,2.37416727272727,2.629125,0.254957727272727,2.0324375,-0.341729772727273,2.60935416666667,0.235186893939394,2.106,-2.10181818181818,-2.10963636363636,2.10545454545455,"Off_Ball_Big On Ball"
"45","CLE",2011,"Antawn Jamison","Daniel Gibson","Stretch Big","Shot Creator",0.19,-0.23,3.1,2.6,31.7813383600377,29.0442978322337,-16.48,-7.53,-5.28,-8.34,473,365,244,1040,-12.01,0,20.2,15.1,12.7,0.38021778584392,0.63068526379624,-0.25046747795232,FALSE,44.2083333333333,10.6993402450518,8.25636192271442,5.51932139491046,23.5249764373233,48,16.22,0.659638732740557,"Off_Ball_Big","On Ball","Shot Creator Stretch Big","Off_Ball_Big On Ball",3.93,15.03,12.29,16.76,16.22,2.74,0,29.05,0,18.96,16.22,12.83,0.2422934648582,FALSE,FALSE,-9.66324693685203,-7.0365,2.62674693685203,-11.0461416666667,-1.38289472981464,-6.9877625,2.67548443685203,-6.76934024505184,6.77363807728558,6.77067860508954,-6.76497643732328,"Off_Ball_Big On Ball"
"46","SAS",2015,"Kawhi Leonard","Tim Duncan","Shot Creator","Post Scorer",5.9,4,11.1,9.5,31.6085626911315,28.0203873598369,0.9,16.03,6.29,10.33,766,459,239,1479,-11.09,0,19.1,16.2,12.7,0.358314350797267,0.679375287092329,-0.321060936295062,FALSE,61.3125,12.493374108053,7.48623853211009,3.89806320081549,24.1223241590214,48,16.39,0.762255894329043,"On Ball","On_Ball_Big","Post Scorer Shot Creator","On Ball On_Ball_Big",4.1,15.88,12.29,15.73,16.39,3.59,0,28.02,0,19.98,16.39,11.63,0.250152532031727,FALSE,FALSE,8.43647638464152,11.234625,2.79814861535848,7.53636041666667,-0.900115967974856,11.3231333333333,2.88665694869181,-8.39337410805301,8.39376146788991,8.3919367991845,-8.39232415902141,"On Ball On_Ball_Big"
"47","CHA",2013,"Kemba Walker","Michael KiddGilchrist","Primary Ball Handler","Athletic Finisher",0.23,-0.2,4.9,2.8,34.920668612364,25.7893340408596,-16.13,-10.83,-4.99,-7.3,663,1081,364,1661,-7.61,0,22,13.1,12.9,0.396595353117092,0.534771410173857,-0.138176057056765,FALSE,78.5208333333333,8.44361899708145,13.7670469620589,4.63571239055452,21.1536216503051,48,13.08,0.645536620571977,"On Ball","Off Ball","Athletic Finisher Primary Ball Handler","Off Ball On Ball",4.53,17.68,8.55,17.24,13.08,9.13,0,25.79,0,22.21,13.08,12.71,0.346330275229358,FALSE,FALSE,-9.64263199787742,-8.28747916666667,1.35515283121076,-10.3776104166667,-0.734978418789245,-8.30388541666667,1.33874658121075,-3.91361899708145,3.9129530379411,3.91428760944548,-3.91362165030512,"Off Ball On Ball"
"48","MIN",2010,"Kevin Love","Al Jefferson","Post Scorer","Post Scorer",0.65,-0.45,3.4,3,27.9511653718091,31.9822419533851,-12.42,-5.7,-12.57,-7.24,228,674,901,900,-1.39,0,15.6,19.4,13,0.528046914839368,0.363636363636364,0.164410551203004,FALSE,56.3125,4.0488346281909,11.968923418424,16,15.9822419533851,48,16.02,0.252736243956985,"On_Ball_Big","On_Ball_Big","Post Scorer Post Scorer","On_Ball_Big On_Ball_Big",8.78,7.24,11.27,20.71,16.02,0,4.03,27.95,0,16.02,20.05,11.93,0.548064918851436,TRUE,TRUE,-9.06960044395117,-8.89370833333333,0.175892110617831,-9.41632291666667,-0.346722472715502,-8.95241041666667,0.117190027284497,4.7311653718091,-4.72892341842397,-4.73,4.72775804661487,"On_Ball_Big On_Ball_Big"
"49","DET",2017,"Andre Drummond","Tobias Harris","Post Scorer","Shot Creator",1.45,0.36,6.1,4.6,29.550728341426,31.0350115001278,3.57,-6.33,6.91,-5.63,524,859,980,1550,-2.64,0,16.7,18.3,13,0.565228623094807,0.457362053703157,0.10786656939165,FALSE,81.5208333333333,6.42780475338615,10.5371837464861,12.0214669051878,19.0135445949399,48,16.96,0.378997921779844,"On_Ball_Big","On Ball","Post Scorer Shot Creator","On Ball On_Ball_Big",9.29,7.67,9.16,21.88,16.96,0,1.49,29.55,0,16.96,18.45,12.59,0.547759433962264,TRUE,TRUE,-1.41106312292359,-1.09266666666667,0.318396456256921,-1.99007083333333,-0.579007710409745,-1.05727083333333,0.353792289590254,2.86219524661385,-2.86718374648607,-2.86146690518784,2.86645540506006,"On Ball On_Ball_Big"
"50","DET",2012,"Rodney Stuckey","Greg Monroe","Secondary Ball Handler","Post Scorer",1.04,0.1,3.7,3.4,29.6550169109357,31.3506200676437,-7.78,4.11,-6.35,-3.23,537,386,480,1258,-8.77,0,16.5,18.1,13.4,0.410309754969949,0.592278719397363,-0.181968964427414,FALSE,55.4375,9.68658399098083,6.96279594137542,8.65839909808343,22.6922209695603,48,16.65,0.581776816275125,"On Ball","On_Ball_Big","Post Scorer Secondary Ball Handler","On Ball On_Ball_Big",4.74,11.91,13.6,17.75,16.65,0,1.69,29.66,0,16.65,18.34,13.01,0.284684684684685,FALSE,FALSE,-3.64627583615182,-1.883375,1.76290083615182,-4.91813125,-1.27185541384818,-1.8760375,1.77023833615182,-4.94658399098083,4.94720405862458,4.94160090191657,-4.94222096956032,"On Ball On_Ball_Big"
"51","MIL",2015,"Khris Middleton","Giannis Antetokounmpo","Stationary Shooter","Shot Creator",2.36,0.48,7.5,4.8,29.6250988663327,31.093066174532,-12.9,8.75,-7.57,5.84,439,897,1013,1444,-8.24,0,16.6,17.9,13.5,0.409798003250522,0.430530709600477,-0.0207327063499546,FALSE,79.0208333333333,5.55549696809913,11.3514368573688,12.8194041655682,18.2736620089639,48,16.91,0.328533232885815,"Off Ball","On Ball","Shot Creator Stationary Shooter","Off Ball On Ball",4.93,11.98,13.44,17.65,16.91,0,1.46,29.63,0,16.91,18.37,12.72,0.291543465405086,FALSE,FALSE,0.777801212760347,1.8455625,1.06776128723965,-1.16983333333333,-1.94763454609368,1.73305,0.955248787239653,-0.625496968099131,0.628563142631162,0.620595834431846,-0.623662008963883,"Off Ball On Ball"
"52","WAS",2011,"JaVale McGee","Andray Blatche","Post Scorer","Post Scorer",-0.29,-0.37,2.9,2.8,26.5191602799067,33.732755748084,-8.61,-1.24,-10.09,-3.68,500,392,843,1266,-0.959999999999999,0,14.1,20.2,13.7,0.520696617869763,0.506197520991603,0.0144990968781594,FALSE,62.5208333333333,7.99733422192602,6.26991002999,13.4835054981673,20.2492502499167,48,14.27,0.560429868390051,"On_Ball_Big","On_Ball_Big","Post Scorer Post Scorer","On_Ball_Big On_Ball_Big",8.38,5.89,13.1,20.63,14.27,0,7.21,26.52,0,14.27,21.48,12.25,0.587245970567625,TRUE,TRUE,-5.98328223925358,-5.66079166666667,0.322490572586917,-6.10848333333333,-0.12520109407975,-5.82308333333333,0.160198905920249,0.382665778073976,-0.379910029990003,-0.383505498167278,0.380749750083304,"On_Ball_Big On_Ball_Big"
"53","DEN",2017,"Nikola Jokic","Danilo Gallinari","Post Scorer","Shot Creator",4.28,2.22,8.9,6.5,26.9162264150943,33.6543396226415,-12.07,1.75,-2.46,9,483,309,681,1177,-2.36,0,14.1,20.1,13.8,0.508968609865471,0.543147208121827,-0.0341785982563565,FALSE,55.2083333333333,8.74867924528302,5.59698113207547,12.3350943396226,21.3192452830189,48,14.35,0.60966405890474,"On_Ball_Big","On Ball","Post Scorer Shot Creator","On Ball On_Ball_Big",7.86,6.49,13.22,20.43,14.35,0,6.73,26.92,0,14.35,21.08,12.57,0.547735191637631,TRUE,FALSE,1.36931320754717,2.0714375,0.70212429245283,1.09416041666667,-0.275152790880502,1.79970208333333,0.430388875786164,-0.888679245283018,0.893018867924528,0.88490566037736,-0.889245283018866,"On Ball On_Ball_Big"
"54","IND",2010,"Danny Granger","Roy Hibbert","Secondary Ball Handler","Post Scorer",2.99,0.9,8.1,4.4,36.6712141882674,25.2769440654843,-12.79,-5.08,-3.44,2.41,363,1025,329,1215,-1.86,0,22.9,11.3,13.8,0.49746192893401,0.472946671856754,0.0245152570772565,FALSE,61.0833333333333,5.94270122783083,16.7803547066849,5.38608458390177,19.8908594815825,48,11.33,0.524510258414019,"On Ball","On_Ball_Big","Post Scorer Secondary Ball Handler","On Ball On_Ball_Big",6.63,16.09,4.7,20.58,11.33,11.39,0,25.28,0,22.72,11.33,13.95,0.585172109443954,TRUE,TRUE,-2.74671896316507,-2.54054166666667,0.206177296498409,-2.95514791666667,-0.208428953501592,-2.51611041666667,0.230608546498408,0.687298772169168,-0.690354706684857,-0.686084583901773,0.68914051841746,"On Ball On_Ball_Big"
"55","MIL",2019,"Giannis Antetokounmpo","Eric Bledsoe","Shot Creator","Primary Ball Handler",7.83,3.56,15,8.8,32.6161137440758,28.9336492890995,-1.19,13.06,14.03,11.17,626,715,456,1579,-17.11,0,18.9,15.2,13.9,0.360822462967057,0.574181818181818,-0.213359355214761,FALSE,70.3333333333333,8.90047393364929,10.1658767772512,6.48341232227488,22.4502369668246,48,15.38,0.578704417012307,"On Ball","On Ball","Primary Ball Handler Shot Creator","On Ball On Ball",2.77,16.3,12.61,16.32,15.38,3.69,0,28.93,0,19.07,15.38,13.55,0.180104031209363,FALSE,FALSE,9.66471267772512,12.8198541666667,3.15514148894155,7.35494375,-2.30976892772512,12.8372729166667,3.17256023894155,-6.13047393364929,6.13412322274882,6.12658767772512,-6.13023696682465,"On Ball On Ball"
"56","PHI",2018,"Robert Covington","Joel Embiid","Movement Shooter","Post Scorer",2.83,3.9,8.7,7.9,31.8555667001003,30.0581745235707,-16.75,2.09,1.73,15.94,412,706,594,1279,-4.63,0,17.7,16.3,14,0.485481161507079,0.495928654517255,-0.0104474930101753,FALSE,62.3125,6.61183550651956,11.3299899699097,9.53259779338014,20.5255767301906,48,16.14,0.409655235843839,"Off Ball","On_Ball_Big","Movement Shooter Post Scorer","Off Ball On_Ball_Big",6.32,11.62,9.82,20.23,16.14,1.8,0,30.05,0,17.94,16.14,13.91,0.391573729863693,FALSE,FALSE,5.34584419926446,6.00733333333333,0.661489134068873,4.42529166666667,-0.920552532597793,5.98212916666667,0.636284967402207,-0.291835506519559,0.29001003009027,0.287402206619859,-0.295576730190572,"Off Ball On_Ball_Big"
"57","LAC",2020,"Kawhi Leonard","Paul George","Shot Creator","Shot Creator",6.86,3.2,10.7,5.1,31.4196428571429,29.9464285714286,-2.55,17.18,-2.55,12.86,392,282,227,891,-4.32,0,18.4,15.6,14,0.482367149758454,0.636428571428571,-0.154061421670117,FALSE,37.3333333333333,10.5,7.55357142857143,6.08035714285714,23.8660714285714,48,16.58,0.63329312424608,"On Ball","On Ball","Shot Creator Shot Creator","On Ball On Ball",6.6,11.45,9.98,19.97,16.58,1.47,0,29.95,0,18.05,16.58,13.37,0.398069963811821,FALSE,FALSE,8.2168359375,9.50775,1.2909140625,7.66942916666667,-0.547406770833333,9.16162916666667,0.944793229166667,-3.9,3.89642857142857,3.89964285714286,-3.89607142857143,"On Ball On Ball"
"58","BOS",2018,"Al Horford","Jayson Tatum","Versatile Big","Movement Shooter",2.06,1.23,6.7,5.8,31.4883318928263,30.3681936041487,-12.42,8.07,5.24,7.18,632,643,562,1634,-18.55,0,17.5,16.4,14.1,0.368281353682814,0.575554772807326,-0.207273419124513,FALSE,72.3125,8.73984442523768,8.89196197061366,7.77182368193604,22.5963699222126,48,16.51,0.529366712612821,"On_Ball_Big","Off Ball","Movement Shooter Versatile Big","Off Ball On_Ball_Big",2.79,14.84,13.72,16.65,16.51,1.12,0,30.37,0,17.63,16.51,13.86,0.168988491823137,FALSE,FALSE,3.46199078075483,6.84164583333333,3.37965505257851,0.459183333333333,-3.00280744742149,6.83961041666667,3.37761963591184,-5.94984442523768,5.94803802938634,5.94817631806396,-5.94636992221262,"Off Ball On_Ball_Big"
"59","DET",2010,"Ben Wallace","Rodney Stuckey","Athletic Finisher","Shot Creator",3.04,0.7,7.1,5,28.6823751178134,34.684260131951,-16.1,-7.55,-5.59,-0.21,615,268,666,1634,-3.17,0,13.8,19.4,14.8,0.556865634979121,0.636292834890966,-0.079427199911845,FALSE,66.3125,9.27426955702168,4.04147031102733,10.0433553251649,24.6409048067861,48,13.32,0.696266483259886,"Off Ball","On Ball","Athletic Finisher Shot Creator","Off Ball On Ball",7.3,6.02,12.02,22.67,13.32,0,6,28.69,0,13.32,19.32,15.37,0.548048048048048,TRUE,FALSE,-5.02387056236255,-4.49466666666667,0.529203895695884,-5.29201875,-0.26814818763745,-4.41234375,0.611526812362551,-1.97426955702168,1.97852968897267,1.97664467483506,-1.97090480678605,"Off Ball On Ball"
"60","MIL",2012,"Brandon Jennings","Ersan Ilyasova","Primary Ball Handler","Stretch Big",0.62,1.36,4.6,4.1,35.4883882149047,27.5355285961872,3.45,-2.64,10.87,-2.09,438,792,314,1341,-6.87,0,20.4,12.7,14.9,0.449505406027145,0.548017981201471,-0.098512575174326,FALSE,60.1041666666667,7.28734835355286,13.17712305026,5.22426343154246,22.3112651646447,48,12.51,0.582521850803586,"On Ball","Off_Ball_Big","Primary Ball Handler Stretch Big","Off_Ball_Big On Ball",4.52,15.94,7.99,19.54,12.51,7.95,0,27.53,0,20.46,12.51,15.02,0.361310951239009,FALSE,FALSE,0.0106447140381283,1.10525,1.09460528596187,-0.736795833333333,-0.747440547371462,1.05369791666667,1.04305320262854,-2.76734835355286,2.76287694974003,2.76573656845754,-2.77126516464472,"Off_Ball_Big On Ball"
